Nom Ville,MAJ,Code Postal,Code INSEE,Latitude,Longitude,Eloignement,Departement
Morsain,MORSAIN,02290,02527,49.45,3.183333,1.5,76
Morsains,MORSAINS,51210,51386,48.8,3.533333,1.84,28
Morsalines,MORSALINES,50630,50358,49.566667,-1.3,1.58,67
Morsan,MORSAN,27800,27418,49.183333,0.583333,1.78,69
Morsang-sur-Orge,MORSANG SUR ORGE,91390,91434,48.666667,2.35,1.1,37
Morsang-sur-Seine,MORSANG SUR SEINE,91250,91435,48.566667,2.5,2.01,37
Morsbach,MORSBACH,57600,57484,49.166667,6.866667,1.01,54
Morsbronn-les-Bains,MORSBRONN LES BAINS,67360,67303,48.9,7.733333,1.17,1
Morschwiller,MORSCHWILLER,67350,67304,48.816667,7.633333,1.03,1
Morschwiller-le-Bas,MORSCHWILLER LE BAS,68790,68218,47.75,7.266667,0.28,2
Morta,MORTA,20243,20957,42,9.383333,1.84,30
Mortagne,MORTAGNE,88600,88315,48.266667,6.75,1.2,55
Mortagne-au-Perche,MORTAGNE AU PERCHE,61400,61293,48.516667,0.55,1.17,68
Mortagne-du-Nord,MORTAGNE DU NORD,59158,59418,50.5,3.45,0.73,64
Mortagne-sur-Gironde,MORTAGNE SUR GIRONDE,17120,17248,45.483333,-0.783333,1.21,80
Mortagne-sur-Sèvre,MORTAGNE SUR SEVRE,85290,85151,47,-0.95,2.11,75
Mortain,MORTAIN,50140,50359,48.65,-0.933333,2.24,67
Mortcerf,MORTCERF,77163,77318,48.783333,2.916667,1.34,40
Morteau,MORTEAU,25500,25411,47.066667,6.616667,1.02,32
Morteaux-Couliboeuf,MORTEAUX COULIBOEUF,14620,14452,48.933333,-0.066667,1.45,66
Mortefontaine,MORTEFONTAINE,60128,60432,49.116667,2.6,2.24,77
Mortefontaine-en-Thelle,MORTEFONTAINE EN THELLE,60570,60433,49.266667,2.183333,1.15,77
Mortemart,MORTEMART,87330,87101,46.05,0.966667,1.27,51
Mortemer,MORTEMER,60490,60434,49.583333,2.666667,1.33,77
Mortemer,MORTEMER,76270,76454,49.75,1.55,1.69,70
Morterolles-sur-Semme,MORTEROLLES SUR SEMME,87250,87102,46.15,1.366667,1.35,51
Mortery,MORTERY,77160,77319,48.6,3.25,1.59,40
Morthemer,MORTHEMER,86300,86168,46.466667,0.616667,1.21,82
Morthomiers,MORTHOMIERS,18570,18157,47.033333,2.266667,1.19,20
Mortiers,MORTIERS,02270,02529,49.683333,3.666667,1.08,76
Mortiers,MORTIERS,17500,17249,45.4,-0.316667,1.55,80
Morton,MORTON,86120,86169,47.116667,-0.016667,2.31,82
Mortrée,MORTREE,61570,61294,48.633333,0.083333,0.99,68
Mortroux,MORTROUX,23220,23136,46.4,1.916667,1.99,50
Mortzwiller,MORTZWILLER,68780,68219,47.75,7.033333,1.9,2
Morval,MORVAL,39320,39369,46.416667,5.45,1.53,33
Morval,MORVAL,62450,62593,50.033333,2.866667,2.49,65
Morvillars,MORVILLARS,90120,90072,47.55,6.933333,1.08,35
Morville,MORVILLE,50700,50360,49.483333,-1.5,1.3,67
Morville,MORVILLE,88140,88316,48.233333,5.8,1.41,55
Morville-en-Beauce,MORVILLE EN BEAUCE,45300,45217,48.25,2.166667,1.93,25
Morville-lès-Vic,MORVILLE LES VIC,57170,57485,48.816667,6.55,1.35,54
Morvillers,MORVILLERS,60380,60435,49.583333,1.866667,1.58,77
Morvillers-Saint-Saturnin,MORVILLERS SAINT SATURNIN,80590,80573,49.783333,1.833333,1.23,78
Morville-sur-Andelle,MORVILLE SUR ANDELLE,76780,76455,49.483333,1.433333,1.44,70
Morville-sur-Nied,MORVILLE SUR NIED,57590,57486,48.95,6.433333,1.26,54
Morville-sur-Seille,MORVILLE SUR SEILLE,54700,54387,48.916667,6.15,1.62,52
Morvilliers,MORVILLIERS,10500,10258,48.383333,4.616667,1.59,27
Morvilliers,MORVILLIERS,28340,28271,48.65,0.933333,2.02,21
Mory,MORY,62159,62594,50.15,2.85,1.81,65
Mory-Montcrux,MORY MONTCRUX,60120,60436,49.583333,2.4,1.14,77
Morzine,MORZINE,74110,74191,46.183333,6.716667,1.86,96
Mosles,MOSLES,14400,14453,49.316667,-0.816667,1.74,66
Moslins,MOSLINS,51200,51387,48.966667,3.933333,0.95,28
Mosnac,MOSNAC,16120,16233,45.616667,-0.016667,1.32,79
Mosnac,MOSNAC,17240,17250,45.5,-0.516667,1.14,80
Mosnay,MOSNAY,36200,36131,46.616667,1.6,0.9,22
Mosnes,MOSNES,37530,37161,47.45,1.1,1.75,23
Mosset,MOSSET,66500,66119,42.666667,2.35,1.15,48
Mosson,MOSSON,21400,21444,47.916667,4.633333,2.67,12
Mostuéjouls,MOSTUEJOULS,12720,12160,44.2,3.183333,1.94,57
Motey-Besuche,MOTEY BESUCHE,70140,70374,47.3,5.666667,2.4,34
Motey-sur-Saône,MOTEY SUR SAONE,70130,70375,47.533333,5.75,1.5,34
Mothern,MOTHERN,67470,67305,48.933333,8.15,-1,1
Motreff,MOTREFF,29270,29152,48.2,-3.55,2.19,17
Mottereau,MOTTEREAU,28160,28272,48.25,1.183333,0.93,21
Motteville,MOTTEVILLE,76970,76456,49.633333,0.85,1.1,70
Mottier,MOTTIER,38260,38267,45.416667,5.316667,1.57,92
Motz,MOTZ,73310,73180,45.9207,5.84684,-1,95
Mouacourt,MOUACOURT,54370,54388,48.683333,6.633333,1.69,52
Mouais,MOUAIS,44590,44105,47.7,-1.65,2.12,71
Mouans-Sartoux,MOUANS SARTOUX,06370,06084,43.616667,6.966667,1.69,85
Mouaville,MOUAVILLE,54800,54389,49.216667,5.766667,1.6,52
Mouazé,MOUAZE,35250,35197,48.233333,-1.6,0.58,18
Mouchamps,MOUCHAMPS,85640,85153,46.783333,-1.066667,0.78,75
Mouchan,MOUCHAN,32330,32292,43.9,0.283333,1.58,59
Mouchard,MOUCHARD,39330,39370,46.966667,5.8,1.12,33
Mouchès,MOUCHES,32300,32293,43.566667,0.416667,1.21,59
Mouchin,MOUCHIN,59310,59419,50.516667,3.283333,0.95,64
Mouchy-le-Châtel,MOUCHY LE CHATEL,60250,60437,49.333333,2.25,1.68,77
Moudeyres,MOUDEYRES,43150,43144,44.95,4.116667,1.46,10
Mouen,MOUEN,14790,14454,49.15,-0.483333,1.5,66
Mouettes,MOUETTES,27220,27419,48.9,1.366667,1.55,69
Mouffy,MOUFFY,89560,89270,47.65,3.516667,1.11,15
Mouflaines,MOUFLAINES,27420,27420,49.25,1.55,1.76,69
Mouflers,MOUFLERS,80690,80574,50.033333,2.05,1.46,78
Mouflières,MOUFLIERES,80140,80575,49.916667,1.75,1.45,78
Mougins,MOUGINS,06250,06085,43.6,7,1.82,85
Mougon,MOUGON,79370,79185,46.291667,-0.283333,-1,81
Mouguerre,MOUGUERRE,64990,64407,43.466667,-1.416667,2.2,7
Mouhers,MOUHERS,36340,36133,46.566667,1.783333,1.29,22
Mouhet,MOUHET,36170,36134,46.383333,1.433333,1.89,22
Mouhous,MOUHOUS,64330,64408,43.483333,-0.25,1.34,7
Mouillac,MOUILLAC,33240,33295,45.016667,-0.35,1.03,4
Mouillac,MOUILLAC,82160,82133,44.266667,1.666667,2.09,63
Mouilleron,MOUILLERON,52160,52344,47.7,5.116667,1.78,29
Mouilleron-en-Pareds,MOUILLERON EN PAREDS,85390,85154,46.666667,-0.85,1.16,75
Mouilleron-le-Captif,MOUILLERON LE CAPTIF,85000,85155,46.716667,-1.45,1,75
Mouillevillers,MOUILLEVILLERS,25190,25412,47.3,6.8,1.63,32
Mouilly,MOUILLY,55320,55360,49.033333,5.533333,2.04,53
Moularès,MOULARES,81190,81186,44.066667,2.3,1.56,62
Moulay,MOULAY,53100,53162,48.266667,-0.633333,0.92,73
Moulayrès,MOULAYRES,81300,81187,43.716667,2.016667,1.27,62
Mouledous,MOULEDOUS,65190,65324,43.233333,0.233333,0.84,61
Moulès,MOULES,13280,13983,43.65,4.75,2.09,86
Moulès-et-Baucels,MOULES ET BAUCELS,34190,34174,43.95,3.716667,2.74,46
Mouleydier,MOULEYDIER,24520,24296,44.85,0.6,0.97,3
Moulézan,MOULEZAN,30350,30183,43.933333,4.133333,1.04,45
Moulhard,MOULHARD,28160,28273,48.2,1.05,1.74,21
Moulicent,MOULICENT,61290,61296,48.566667,0.766667,1.75,68
Moulidars,MOULIDARS,16290,16234,45.666667,-0.033333,1.13,79
Mouliets-et-Villemartin,MOULIETS ET VILLEMARTIN,33350,33296,44.833333,-0.016667,1.39,4
Mouliherne,MOULIHERNE,49390,49221,47.466667,0.016667,1.82,72
Moulineaux,MOULINEAUX,76530,76457,49.35,0.966667,2.45,70
Moulines,MOULINES,50600,50362,48.541667,-1.033333,-1,67
Moulinet,MOULINET,06380,06086,43.95,7.416667,1.77,85
Moulinet,MOULINET,47290,47193,44.533333,0.566667,0.93,6
Moulin-Mage,MOULIN MAGE,81320,81188,43.71127,2.80464,-1,62
Moulin-Neuf,MOULIN NEUF,09500,09213,43.066667,1.95,1.8,56
Moulin-Neuf,MOULIN NEUF,24700,24297,45.016667,0.066667,2.36,3
Moulins,MOULINS,02160,02530,49.416667,3.683333,0.7,76
Moulins,MOULINS,03000,03190,46.566667,3.333333,1.45,8
Moulins,MOULINS,35680,35198,48,-1.366667,1.11,18
Moulins,MOULINS,79700,79186,46.95,-0.8,2.76,81
Moulins-Engilbert,MOULINS ENGILBERT,58290,58182,46.983333,3.816667,1.44,13
Moulins-en-Tonnerrois,MOULINS EN TONNERROIS,89310,89271,47.733333,4.033333,1.58,15
Moulins-la-Marche,MOULINS LA MARCHE,61380,61297,48.65,0.483333,0.99,68
Moulins-le-Carbonnel,MOULINS LE CARBONNEL,72130,72212,48.366667,-0.016667,1.83,74
Moulins-lès-Metz,MOULINS LES METZ,57160,57487,49.1,6.1,1.61,54
Moulins-Saint-Hubert,MOULINS SAINT HUBERT,55700,55362,49.583333,5.116667,2.37,53
Moulins-sur-Céphons,MOULINS SUR CEPHONS,36110,36135,47.016667,1.55,1.2,22
Moulins-sur-Orne,MOULINS SUR ORNE,61200,61298,48.766667,-0.066667,1,68
Moulins-sur-Ouanne,MOULINS SUR OUANNE,89130,89272,47.716667,3.333333,0.93,15
Moulins-sur-Yèvre,MOULINS SUR YEVRE,18390,18158,47.083333,2.516667,0.26,20
Moulis,MOULIS,09200,09214,42.966667,1.083333,1.98,56
Moulis-en-Médoc,MOULIS EN MEDOC,33480,33297,45.066667,-0.766667,1.7,4
Moulismes,MOULISMES,86500,86170,46.333333,0.816667,1.81,82
Moulle,MOULLE,62910,62595,50.783333,2.183333,1.87,65
Moulon,MOULON,45270,45219,48.016667,2.6,1.62,25
Moulons,MOULONS,17130,17251,45.333333,-0.333333,1.82,80
Moulot,MOULOT,58500,58908,47.45,3.466667,1.64,13
Moulotte,MOULOTTE,55160,55363,49.1,5.733333,1.81,53
Moult,MOULT,14370,14456,49.116667,-0.166667,0.53,66
Moumoulous,MOUMOULOUS,65140,65325,43.366667,0.233333,1.61,61
Moumour,MOUMOUR,64400,64409,43.216667,-0.666667,0.93,7
Mounes-Prohencoux,MOUNES PROHENCOUX,12370,12192,43.8,2.783333,2.25,57
Mourède,MOUREDE,32190,32294,43.783333,0.283333,0.8,59
Mourens,MOURENS,33410,33299,44.65,-0.2,2.29,4
Mourenx,MOURENX,64150,64410,43.383333,-0.6,0.65,7
Mouret,MOURET,12330,12161,44.516667,2.516667,1.02,57
Moureuille,MOUREUILLE,63700,63243,46.166667,2.916667,2.46,11
Mourèze,MOUREZE,34800,34175,43.616667,3.366667,0.39,46
Mouriès,MOURIES,13890,13065,43.683333,4.866667,1.61,86
Mouriez,MOURIEZ,62140,62596,50.35,1.95,1.25,65
Mourjou,MOURJOU,15340,15136,44.683333,2.333333,2.19,9
Mourmelon-le-Grand,MOURMELON LE GRAND,51400,51388,49.133333,4.366667,0.91,28
Mourmelon-le-Petit,MOURMELON LE PETIT,51400,51389,49.133333,4.316667,0.91,28
Mouron,MOURON,08250,08310,49.316667,4.783333,1.94,26
Mouron-sur-Yonne,MOURON SUR YONNE,58800,58183,47.183333,3.733333,1.08,13
Mouroux,MOUROUX,77120,77320,48.816667,3.033333,1,40
Mours,MOURS,95260,95436,49.133333,2.266667,1.15,42
Mours-Saint-Eusèbe,MOURS SAINT EUSEBE,26540,26218,45.066667,5.05,1.41,91
Mourvilles-Basses,MOURVILLES BASSES,31460,31392,43.483333,1.7,1.66,58
Mourvilles-Hautes,MOURVILLES HAUTES,31540,31393,43.416667,1.816667,2,58
Mouscardès,MOUSCARDES,40290,40199,43.583333,-0.883333,1.29,5
Moussac,MOUSSAC,30190,30184,43.983333,4.216667,0.84,45
Moussages,MOUSSAGES,15380,15137,45.233333,2.483333,1.16,9
Moussan,MOUSSAN,11120,11258,43.233333,2.95,2.36,44
Moussé,MOUSSE,35130,35199,47.933333,-1.266667,1.44,18
Mousseaux-lès-Bray,MOUSSEAUX LES BRAY,77480,77321,48.416667,3.233333,1.51,40
Mousseaux-Neuville,MOUSSEAUX NEUVILLE,27220,27421,48.9,1.35,1.55,69
Mousseaux-sur-Seine,MOUSSEAUX SUR SEINE,78270,78437,49.05,1.65,1.86,43
Moussey,MOUSSEY,10800,10260,48.216667,4.1,0.61,27
Mousson,MOUSSON,54700,54390,48.9,6.083333,0.42,52
Moussonvilliers,MOUSSONVILLIERS,61190,61299,48.633333,0.8,1.86,68
Moussoulens,MOUSSOULENS,11170,11259,43.283333,2.233333,1.14,44
Moussy,MOUSSY,51200,51390,49.016667,3.916667,0.76,28
Moussy,MOUSSY,58700,58184,47.183333,3.45,1.25,13
Moussy,MOUSSY,95640,95438,49.133333,1.916667,1.84,42
Moussy-le-Neuf,MOUSSY LE NEUF,77230,77322,49.066667,2.6,1.94,40
Moussy-le-Vieux,MOUSSY LE VIEUX,77230,77323,49.05,2.616667,1.8,40
Moussy-Verneuil,MOUSSY VERNEUIL,02160,02531,49.416667,3.633333,1.36,76
Moustajon,MOUSTAJON,31110,31394,42.816667,0.6,2.3,58
Moustéru,MOUSTERU,22200,22156,48.516667,-3.233333,2.01,16
Moustey,MOUSTEY,40410,40200,44.35857,-0.76167,-1,5
Moustier,MOUSTIER,47800,47194,44.633333,0.3,1.58,6
Moustier-en-Fagne,MOUSTIER EN FAGNE,59132,59420,50.1,4.183333,2.38,64
Moustiers-Sainte-Marie,MOUSTIERS SAINTE MARIE,04360,04135,43.85,6.216667,1.4,83
Moustier-Ventadour,MOUSTIER VENTADOUR,19300,19145,45.4,2.116667,1.22,49
Moustoir-Ac,MOUSTOIR AC,56500,56141,47.85,-2.833333,0.92,19
Moustoir-Remungol,MOUSTOIR REMUNGOL,56500,56142,48,-2.9,1.34,19
Moutardon,MOUTARDON,16700,16235,46.05,0.3,1.82,79
Mouterhouse,MOUTERHOUSE,57620,57489,48.983333,7.45,2.62,54
Mouterre-Silly,MOUTERRE SILLY,86200,86173,46.983333,0.066667,1.69,82
Mouterre-sur-Blourde,MOUTERRE SUR BLOURDE,86430,86172,46.2,0.75,1.9,82
Mouthe,MOUTHE,25240,25413,46.716667,6.166667,-1,32
Mouthier-en-Bresse,MOUTHIER EN BRESSE,71270,71326,46.85,5.383333,2.48,14
Mouthier-Haute-Pierre,MOUTHIER HAUTE PIERRE,25920,25415,47.033333,6.266667,1.23,32
Mouthiers-sur-Boëme,MOUTHIERS SUR BOEME,16440,16236,45.55,0.116667,1.6,79
Mouthoumet,MOUTHOUMET,11330,11260,42.966667,2.533333,1.04,44
Moutier-d'Ahun,MOUTIER D AHUN,23150,23138,46.1,2.05,0.61,50
Moutier-Malcard,MOUTIER MALCARD,23220,23139,46.383333,1.95,1.88,50
Moutier-Rozeille,MOUTIER ROZEILLE,23200,23140,45.916667,2.2,1.19,50
Moutiers,MOUTIERS,28150,28274,48.3,1.783333,1.74,21
Moutiers,MOUTIERS,35130,35200,47.966667,-1.216667,1.63,18
Moutiers,MOUTIERS,54660,54391,49.233333,5.966667,1.67,52
Moutiers,MOUTIERS,73600,73181,45.483333,6.533333,1.15,95
Moutiers-au-Perche,MOUTIERS AU PERCHE,61110,61300,48.483333,0.85,1.97,68
Moutiers-Saint-Jean,MOUTIERS SAINT JEAN,21500,21446,47.566667,4.216667,2.03,12
Moutiers-sous-Argenton,MOUTIERS SOUS ARGENTON,79150,79187,46.95,-0.383333,1.59,81
Moutiers-sous-Chantemerle,MOUTIERS SOUS CHANTEMERLE,79320,79188,46.7,-0.616667,1.73,81
Moutiers-sur-le-Lay,MOUTIERS SUR LE LAY,85320,85157,46.55,-1.15,1.02,75
Moutils,MOUTILS,77320,77324,48.766667,3.366667,2.15,40
Mouton,MOUTON,16460,16237,45.883333,0.25,0.93,79
Moutonne,MOUTONNE,39270,39375,46.516667,5.566667,1.05,33
Moutonneau,MOUTONNEAU,16460,16238,45.9,0.233333,1.02,79
Moutoux,MOUTOUX,39300,39376,46.783333,5.933333,1.65,33
Moutrot,MOUTROT,54113,54392,48.6,5.9,1.32,52
Mouvaux,MOUVAUX,59420,59421,50.7,3.133333,1.18,64
Moux,MOUX,11700,11261,43.183333,2.65,1.23,44
Mouxy,MOUXY,73100,73182,45.683333,5.933333,1.19,95
Mouy,MOUY,60250,60439,49.316667,2.316667,0.79,77
Mouy-sur-Seine,MOUY SUR SEINE,77480,77325,48.416667,3.233333,1.51,40
Mouzay,MOUZAY,37600,37162,47.083333,0.883333,1.54,23
Mouzay,MOUZAY,55700,55364,49.466667,5.216667,1.89,53
Mouzeil,MOUZEIL,44850,44107,47.45,-1.35,1.27,71
Mouzens,MOUZENS,24220,24298,44.85,1,1.39,3
Mouzens,MOUZENS,81470,81189,43.533333,1.9,1.53,62
Mouzieys-Panens,MOUZIEYS PANENS,81170,81191,44.1,1.95,1.75,62
Mouzieys-Teulet,MOUZIEYS TEULET,81430,81190,43.866667,2.283333,1.34,62
Mouzillon,MOUZILLON,44330,44108,47.15,-1.283333,1.35,71
Mouzon,MOUZON,08210,08311,49.6,5.083333,1.84,26
Mouzon,MOUZON,16310,16239,45.8,0.616667,2.11,79
Moval,MOVAL,90400,90073,47.583333,6.883333,0.86,35
Moyaux,MOYAUX,14590,14460,49.2,0.35,2.07,66
Moydans,MOYDANS,05150,05091,44.4,5.5,2.03,84
Moy-de-l'Aisne,MOY DE L AISNE,02610,02532,49.75,3.366667,0.83,76
Moye,MOYE,74150,74192,45.866667,5.916667,1.71,96
Moyemont,MOYEMONT,88700,88318,48.35,6.533333,1.22,55
Moyen,MOYEN,54118,54393,48.483333,6.566667,1.45,52
Moyencourt,MOYENCOURT,80400,80576,49.716667,2.933333,1.72,78
Moyencourt-lès-Poix,MOYENCOURT LES POIX,80290,80577,49.783333,2.033333,1.29,78
Moyenmoutier,MOYENMOUTIER,88420,88319,48.383333,6.916667,1.66,55
Moyen-Muespach,MOYEN MUESPACH,68640,68220,47.55,7.383333,1.38,2
Moyenneville,MOYENNEVILLE,62121,62597,50.183333,2.766667,1.62,65
Moyenneville,MOYENNEVILLE,80870,80578,50.075,1.75,-1,78
Moyenvic,MOYENVIC,57630,57490,48.783333,6.55,1.54,54
Moyeuvre-Grande,MOYEUVRE GRANDE,57250,57491,49.25,6.033333,1.81,54
Moyeuvre-Petite,MOYEUVRE PETITE,57250,57492,49.266667,6.016667,1.87,54
Moyon,MOYON,50860,50363,49,-1.116667,1.24,67
Moyrazès,MOYRAZES,12160,12162,44.333333,2.433333,1.18,57
Moyvillers,MOYVILLERS,60190,60441,49.416667,2.65,0.67,77
Mozac,MOZAC,63200,63245,45.883333,3.1,0.86,11
Mozé-sur-Louet,MOZE SUR LOUET,49610,49222,47.35,-0.55,1.66,72
Muchedent,MUCHEDENT,76590,76458,49.766667,1.183333,1.47,70
Muespach-le-Haut,MUESPACH LE HAUT,68640,68222,47.55,7.416667,1.69,2
Mugron,MUGRON,40250,40201,43.75,-0.75,0.61,5
Muhlbach-sur-Bruche,MUHLBACH SUR BRUCHE,67130,67306,48.516667,7.3,1.84,1
Muhlbach-sur-Munster,MUHLBACH SUR MUNSTER,68380,68223,48.033333,7.083333,1.51,2
Muides-sur-Loire,MUIDES SUR LOIRE,41500,41155,47.666667,1.516667,0.89,24
Muidorge,MUIDORGE,60480,60442,49.533333,2.133333,1.41,77
Muids,MUIDS,27430,27422,49.216667,1.3,1.65,69
Muille-Villette,MUILLE VILLETTE,80400,80579,49.733333,3.066667,2.01,78
Muirancourt,MUIRANCOURT,60640,60443,49.65,3,1.68,77
Muizon,MUIZON,51140,51391,49.266667,3.883333,1.63,28
Mulcent,MULCENT,78790,78439,48.883333,1.65,1.27,43
Mulcey,MULCEY,57260,57493,48.8,6.666667,1.44,54
Mulhouse,MULHOUSE,68100,68224,47.75,7.333333,0.46,2
Mulsanne,MULSANNE,72230,72213,47.9,0.25,0.94,74
Mulsans,MULSANS,41500,41156,47.7,1.383333,1.21,24
Mun,MUN,65350,65326,43.283333,0.266667,1.58,61
Munchhausen,MUNCHHAUSEN,67470,67308,48.9334,8.1516,-1,1
Munchhouse,MUNCHHOUSE,68740,68225,47.866667,7.45,1.38,2
Muncq-Nieurlet,MUNCQ NIEURLET,62890,62598,50.85,2.116667,2.26,65
Mundolsheim,MUNDOLSHEIM,67450,67309,48.65,7.7,0.79,1
Muneville-le-Bingard,MUNEVILLE LE BINGARD,50490,50364,49.133333,-1.483333,1.93,67
Muneville-sur-Mer,MUNEVILLE SUR MER,50290,50365,48.933333,-1.483333,1.8,67
Munster,MUNSTER,57670,57494,48.916667,6.9,0.9,54
Munster,MUNSTER,68140,68226,48.05,7.133333,1.36,2
Muntzenheim,MUNTZENHEIM,68320,68227,48.1,7.466667,1.64,2
Munwiller,MUNWILLER,68250,68228,47.916667,7.35,0.69,2
Muracciole,MURACCIOLE,20219,20171,42.166667,9.183333,0.28,31
Murasson,MURASSON,12370,12163,43.766667,2.766667,2.4,57
Murat,MURAT,03390,03191,46.4,2.916667,1.65,8
Murat,MURAT,15300,15138,45.116667,2.866667,0.82,9
Murat-le-Quaire,MURAT LE QUAIRE,63150,63246,45.6,2.733333,1.74,11
Murat-sur-Vèbre,MURAT SUR VEBRE,81320,81192,43.683333,2.858333,-1,62
Murbach,MURBACH,68530,68229,47.916667,7.166667,1,2
Mur-de-Barrez,MUR DE BARREZ,12600,12164,44.85,2.65,2.48,57
Mur-de-Bretagne,MUR DE BRETAGNE,22530,22158,48.2,-2.983333,1.83,16
Mur-de-Sologne,MUR DE SOLOGNE,41230,41157,47.416667,1.616667,1.37,24
Mureaumont,MUREAUMONT,60220,60444,49.633333,1.783333,1.82,77
Mureils,MUREILS,26240,26219,45.2,4.933333,1.92,91
Mûres,MURES,74540,74194,45.8,6.033333,1.81,96
Muret,MURET,31600,31395,43.466667,1.35,0.99,58
Muret-et-Crouttes,MURET ET CROUTTES,02210,02533,49.283333,3.416667,1.62,76
Muret-le-Château,MURET LE CHATEAU,12330,12165,44.5,2.583333,1.86,57
Murianette,MURIANETTE,38420,38271,45.183333,5.816667,1.55,92
Murinais,MURINAIS,38160,38272,45.216667,5.316667,1,92
Murles,MURLES,34980,34177,43.683333,3.766667,1.1,46
Murlin,MURLIN,58700,58186,47.2,3.183333,1.99,13
Muro,MURO,20225,20173,42.55,8.916667,1.22,31
Murol,MUROL,63790,63247,45.583333,2.95,1,11
Murols,MUROLS,12600,12166,44.75,2.583333,2.03,57
Muron,MURON,17430,17253,46.033333,-0.833333,1.44,80
Murs,MURS,36700,36136,46.9,1.15,1.71,22
Murs,MURS,84220,84085,43.95,5.25,1.04,88
Mûrs-Érigné,MURS ERIGNE,49130,49223,47.4,-0.55,0.67,72
Murs-et-Gélignieux,MURS ET GELIGNIEUX,01300,01268,45.633333,5.666667,2.71,89
Murtin-et-Bogny,MURTIN ET BOGNY,08150,08312,49.816667,4.533333,1.33,26
Murvaux,MURVAUX,55110,55365,49.383333,5.25,1.55,53
Murviel-lès-Montpellier,MURVIEL LES MONTPELLIER,34570,34179,43.616667,3.733333,0.99,46
Murville,MURVILLE,54490,54394,49.333333,5.833333,2.04,52
Murzo,MURZO,20160,20174,42.166667,8.833333,1.55,30
Mus,MUS,30121,30185,43.733333,4.2,2.12,45
Muscourt,MUSCOURT,02160,02534,49.366667,3.75,0.97,76
Musculdy,MUSCULDY,64130,64411,43.2,-0.95,1.29,7
Musièges,MUSIEGES,74270,74195,46.016667,5.95,1.56,96
Musigny,MUSIGNY,21230,21447,47.166667,4.516667,1.02,12
Musseau,MUSSEAU,52160,52345,47.7,5.116667,1.78,29
Mussey-sur-Marne,MUSSEY SUR MARNE,52300,52346,48.383333,5.15,1.23,29
Mussidan,MUSSIDAN,24400,24299,45.033333,0.366667,1.31,3
Mussig,MUSSIG,67600,67310,48.233333,7.516667,2.36,1
Mussy-la-Fosse,MUSSY LA FOSSE,21150,21448,47.516667,4.433333,1.27,12
Mussy-sous-Dun,MUSSY SOUS DUN,71170,71327,46.233333,4.333333,2.13,14
Mussy-sur-Seine,MUSSY SUR SEINE,10250,10261,47.966667,4.5,2.35,27
Mutigney,MUTIGNEY,39290,39377,47.283333,5.55,2.64,33
Mutigny,MUTIGNY,51160,51392,49.066667,4.016667,0.55,28
Mutrécy,MUTRECY,14220,14461,49.066667,-0.416667,1.26,66
Muttersholtz,MUTTERSHOLTZ,67600,67311,48.266667,7.533333,2.18,1
Mutzenhouse,MUTZENHOUSE,67270,67312,48.733333,7.583333,0.54,1
Mutzig,MUTZIG,67190,67313,48.533333,7.466667,1.29,1
Muzeray,MUZERAY,55230,55367,49.333333,5.616667,1.34,53
Muzillac,MUZILLAC,56190,56143,47.55,-2.483333,1.6,19
Muzy,MUZY,27650,27423,48.766667,1.35,2.45,69
Myans,MYANS,73800,73183,45.516667,5.983333,1.95,95
Myennes,MYENNES,58440,58187,47.45,2.933333,2.33,13
Myon,MYON,25440,25416,47.016667,5.933333,1.62,32
Nabas,NABAS,64190,64412,43.333333,-0.866667,1.34,7
Nabinaud,NABINAUD,16390,16240,45.283333,0.2,2.3,79
Nabirat,NABIRAT,24250,24300,44.75,1.283333,1.9,3
Nabringhen,NABRINGHEN,62142,62599,50.75,1.866667,1.68,65
Nachamps,NACHAMPS,17380,17254,46.016667,-0.616667,1.05,80
Nadaillac-de-Rouge,NADAILLAC DE ROUGE,46350,46209,44.85,1.433333,1.38,60
Nades,NADES,03450,03192,46.166667,2.983333,1.42,8
Nadillac,NADILLAC,46360,46210,44.55,1.516667,1.55,60
Naftel,NAFTEL,50540,50367,48.616667,-1.133333,1.62,67
Nagel-Séez-Mesnil,NAGEL SEEZ MESNIL,27190,27424,48.933333,0.95,1.33,69
Nages,NAGES,81320,81193,43.67555,2.77966,-1,62
Nages-et-Solorgues,NAGES ET SOLORGUES,30114,30186,43.783333,4.233333,1.75,45
Nahuja,NAHUJA,66340,66120,42.416667,1.983333,2.21,48
Nailhac,NAILHAC,24390,24302,45.216667,1.133333,1.37,3
Naillat,NAILLAT,23800,23141,46.266667,1.633333,1.64,50
Nailloux,NAILLOUX,31560,31396,43.366667,1.633333,1.46,58
Nailly,NAILLY,89100,89274,48.225,3.225,-1,15
Naintré,NAINTRE,86530,86174,46.766667,0.483333,1,82
Nainville-les-Roches,NAINVILLE LES ROCHES,91750,91441,48.5,2.5,2.01,37
Naives-en-Blois,NAIVES EN BLOIS,55190,55368,48.666667,5.55,1.39,53
Naix-aux-Forges,NAIX AUX FORGES,55500,55370,48.633333,5.383333,1.53,53
Naizin,NAIZIN,56500,56144,47.983333,-2.833333,1.02,19
Najac,NAJAC,12270,12167,44.216667,1.983333,2.2,57
Nalliers,NALLIERS,85370,85159,46.466667,-1.033333,1.17,75
Nalliers,NALLIERS,86310,86175,46.6,0.866667,2.02,82
