Code Barre,Nom du Produit,Pays de Manufacture,Region de Manufacture,Latitude GPS,Longitude GPS,Nutriscore,Ecoscore,Marque,Marque de Distribution
3270160688609,"Soupe aux legumes varies, preemballee a rechauffer",Belgique,,50.503887,4.469936,-1.0,79.07976222247012,Picard,Non
3270160688784,"Soupe aux asperges, preemballee a rechauffer",Italie,,41.87194,12.56738,4.0,76.30485133328743,Picard,Non
3270160689019,Soupe froide type Gaspacho ou Gazpacho,France,,,,-2.0,93.55699752893312,"Picard,Délice d'un instant",Non
3270160689934,"Soupe aux legumes varies, preemballee a rechauffer",Belgique,,50.503887,4.469936,2.0,79.07976222247012,Picard,Non
3274930000042,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,0.0,103.20476222247012,La Potagère,Non
3274930000110,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,94.07976222247012,"La Potagère,Sill",Non
3274930000127,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,103.20476222247012,La Potagère,Non
3274930000141,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,103.20476222247012,La Potagère,Non
3274930000226,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,0.0,103.20476222247012,La potagère,Non
3274930000240,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,103.20476222247012,La Potagère,Non
3274930000257,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,103.20476222247012,La Potagère,Non
3274930000356,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,103.20476222247012,La Potagère,Non
3274930000417,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,118.36489391678577,La Potagère,Non
3274930000431,"Soupe a la carotte, preemballee a rechauffer",France,,,,0.0,103.6612361206119,La Potagère,Non
3274930001155,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,-3.0,124.56489391678578,La Potagère,Non
3274935011630,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,2.0,29.34491575483628,La Potagère,Non
3274935012019,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,0.0,88.20476222247012,La Potagère,Non
3274935012118,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,-1.0,112.48989391678577,La Potagère,Non
3274935012217,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,3.0,112.48989391678579,La Potagère,Non
3274935012415,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,3.0,79.07976222247012,La Potagère,Non
3274935041002,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,-4.0,88.20476222247012,Sill,Non
3274935100013,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,88.20476222247012,"Sans marque,Sill",Non
3274935101508,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,2.0,20.21991575483628,La Potagère,Non
3274935200058,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,88.20476222247012,"La Potagère,Sill",Non
3274935201208,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,-2.0,103.36489391678577,la potagère,Non
3274935201307,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,-1.0,88.20476222247012,La Potagère,Non
3274935201505,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,0.0,88.20476222247012,La Potagère,Non
3274935201604,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,-4.0,88.20476222247012,La Potagère,Non
3274935201901,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,2.0,112.48989391678577,La Potagère,Non
3274935202007,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,1.0,88.20476222247012,La Potagère,Non
